Octopus,How can an octopus defend against predators?,"To defend against predators, an octopus can hide, flee quickly, expel ink, or use color-changing camouflage.",hard,medium,S10_set1_a10
Octopus,How can an octopus defend against predators?,"They can hide, flee, expel ink, or use camouflage.",hard,easy,S10_set1_a10
Octopus,Are Octopus highly intelligent?,yes,NULL,medium,S10_set1_a10
Octopus,Do males use a specialized arm called a hectocotylus to insert spermatophores?,Yes,NULL,easy,S10_set1_a10
Octopus,Do the octopuses in the less familiar Cirrina suborder have two fins and an internal shell?,"Yes, the octopuses in the less familiar Cirrina suborder have two fins and an internal shell.",NULL,easy,S10_set1_a10
Octopus,Do octopuses have two eyes and four pairs of arms?,"Yes, octopuses have two eyes and four pairs of arms.",NULL,easy,S10_set1_a10
Octopus,Is octopus a common food in Mediterranean cuisine as well as Portuguese cuisine?,Yes,NULL,easy,S10_set1_a10
Octopus,Is the collective form octopus usually reserved for animals consumed for food?,Yes,NULL,easy,S10_set1_a10
Octopus,"Has an octopus a hard beak, with its mouth at the center point of the arms?",Yes,NULL,easy,S10_set1_a10
Pablo_Picasso,What happened in 1968 through 1971?,"Devoting his full energies to his work, Picasso became more daring, his works more colorful and expressive, and from 1968 through 1971",NULL,medium,S10_set6_a1
Pablo_Picasso,"Who was not long in finding another lover, Jacqueline Roque?",Picasso.,NULL,medium,S10_set6_a1
Pablo_Picasso,When did Picasso make his first trip to Paris?,1900,NULL,medium,S10_set6_a1
Pablo_Picasso,Give an example of the most comprehensive records extant of any major artists beginnings. ,Museu Picasso,NULL,medium,S10_set6_a1
Pablo_Picasso,Is in the 1996 movie Surviving Picasso Picasso played by actor Anthony Hopkins?,Yes.,NULL,easy,S10_set6_a1
Pablo_Picasso,Is the U.S. copyright representative for the Picasso Administration the Artists Rights Society?,yes,NULL,medium,S10_set6_a1
Pablo_Picasso,Is he one of the most recognized figures in 20th-century art?,yes,NULL,easy,S10_set6_a1
Pablo_Picasso,Is he best known for co-founding the Cubist movement and for the wide variety of styles embodied in his work?,Yes.,NULL,easy,S10_set6_a1
Pablo_Picasso,"Are among his most famous works the proto-Cubist Les Demoiselles d'Avignon (1907) and Guernica (1937), his portrayal of the German bombing of Guernica during the Spanish Civil War?",Yes.,NULL,easy,S10_set6_a1
Piano,Are pianos used in Western music?,Yes.,easy,easy,S10_set2_a1
Piano,Are pianos used in Western music?,Yes,easy,easy,S10_set2_a1
Piano,"Are ""upright pianos"" called ""vertical pianos""?",Yes.,easy,medium,S10_set2_a1
Piano,"Are ""upright pianos"" called ""vertical pianos""?",Yes,easy,easy,S10_set2_a1
Piano,Did Bartolomeo Cristofori invent the modern piano?,Yes.,easy,medium,S10_set2_a1
Piano,Did Bartolomeo Cristofori invent the modern piano?,Yes,easy,easy,S10_set2_a1
Piano,What is the middle pedal called on grand pianos?,the sostenuto pedal.,medium,medium,S10_set2_a1
Piano,What is the middle pedal called on grand pianos?,sostenuto pedal,medium,medium,S10_set2_a1
Piano,How many black keys do modern pianos have?,36.,medium,hard,S10_set2_a1
Piano,How many black keys do modern pianos have?,36,medium,medium,S10_set2_a1
Piano,What is the sustain pedal called?,"""The pedal""",medium,medium,S10_set2_a1
Piano,What is the sustain pedal called?,damper pedal,medium,medium,S10_set2_a1
Piano,Where is Irving Berlin's piano located?,In the Smithsonian Museum.,hard,hard,S10_set2_a1
Piano,Where is Irving Berlin's piano located?,in the Smithsonian Museum,hard,medium,S10_set2_a1
Piano,What kind of piano did Irving Berlin play?,The transposing piano.,hard,medium,S10_set2_a1
Piano,What kind of piano did Irving Berlin play?,transposing piano,hard,medium,S10_set2_a1
Piano,Is the left-most pedal on a grand piano called the una corda?,yes,easy,easy,S10_set2_a1
Piano,Is the left-most pedal on a grand piano called the una corda?,"Yes, the left-most pedal on a grand piano is called the una corda.",easy,hard,S10_set2_a1
Piano,Is it advantageous for a grand piano's metal plate to be quite massive?,yes,easy,easy,S10_set2_a1
Piano,Is it advantageous for a grand piano's metal plate to be quite massive?,It is advantageous for the plate to be quite massive.,easy,easy,S10_set2_a1
Piano,Is the mechanism in an upright piano perpendicular to its keys?,yes,easy,easy,S10_set2_a1
Piano,Is the mechanism in an upright piano perpendicular to its keys?,The mechanism in upright pianos is perpendicular to the keys.,easy,easy,S10_set2_a1
Piano,About how tall is a typical studio piano?,Studio pianos are around 42 to 45 inches tall.,medium,easy,S10_set2_a1
Piano,About how tall is a typical studio piano?,Studio pianos are around 42 to 45 inches tall.,medium,easy,S10_set2_a1
Piano,What are a piano's keys generally made of?,Piano keys are generally made of spruce or basswood.,medium,easy,S10_set2_a1
Piano,What are a piano's keys generally made of?,Piano keys are generally made of spruce or basswood.,medium,easy,S10_set2_a1
Piano,How many total keys does a typical modern piano have?,88 keys.,medium,medium,S10_set2_a1
Piano,How many total keys does a typical modern piano have?,A modern piano has 88 keys.,medium,medium,S10_set2_a1
Piano,Why are upright pianos more compact?,Upright pianos are more compact because the frame and strings are vertical.,hard,easy,S10_set2_a1
Piano,Why are upright pianos more compact?,Upright pianos are more compact because the frame and strings are vertical.,hard,easy,S10_set2_a1
Piano,Do older pianos have more keys than modern pianos?,no.,hard,hard,S10_set2_a1
Piano,Do older pianos have more keys than modern pianos?,Many older pianos only have 85 keys.,hard,hard,S10_set2_a1
Piano,What are the names of a piano's pedals?,"Piano pedals from left to right: una corda, sostenuto, and damper.",hard,medium,S10_set2_a1
Piano,What are the names of a piano's pedals?,"The names of a piano's pedals are una corda, sostenuto, and damper.",hard,hard,S10_set2_a1
Pierre-Auguste_Renoir,"What happened in the January 15, 1882?","On January 15, 1882 Renoir met the composer Richard Wagner at his home in Palermo, Sicily.",NULL,easy,S10_set6_a5
Pierre-Auguste_Renoir,What happened in 1887?,"In 1887, a year when Queen Victoria celebrated her Golden Jubilee, and upon the request of the queen's associate, Phillip Richbourg, he donated several paintings to the ""French Impressionist Paintings"" catalog as a token of his loyalty.",NULL,too hard,S10_set6_a5
Pierre-Auguste_Renoir,Is one of the best known Impressionist works Renoirs 1876 Dance at Le Moulin de la Galette?,Yes.,NULL,easy,S10_set6_a5
Pierre-Auguste_Renoir,Was Pierre-Auguste Renoir born in Limoges Haute-Vienne France the child of a working class family?,yes,NULL,easy,S10_set6_a5
Pierre-Auguste_Renoir,Have two of Renoirs paintings sold for more than US0 million?,Yes (any painting sells for more than $0 million though...),NULL,easy,S10_set6_a5
Pierre-Auguste_Renoir,"As a celebrator of beauty, and especially feminine sensuality, has it been said that ``Renoir is the final representative of a tradition which runs directly from Rubens to Watteau''?",Yes.,NULL,easy,S10_set6_a5
Pierre-Auguste_Renoir,"Did Pierre-Auguste Renoir die in Limoges, Haute-Vienne, France, the child of a working class family?",no,NULL,medium,S10_set6_a5
Pierre-Auguste_Renoir,"As a boy, did he work in a porcelain factory where his drawing talents led to him being chosen to paint designs on fine china?",yes,NULL,easy,S10_set6_a5
Portuguese_language,Is Portuguese an official language of Andorra?,No,easy,medium,S10_set5_a1
Portuguese_language,Is Portuguese an official language of Andorra?,"No, Portuguese is not an official language of Andorra.",easy,easy,S10_set5_a1
Portuguese_language,Does the Portuguese language have its roots in the Latin language?,Yes,easy,medium,S10_set5_a1
Portuguese_language,Does the Portuguese language have its roots in the Latin language?,"Yes, Portuguese is derived from Latin.",easy,hard,S10_set5_a1
Portuguese_language,Does Portuguese contain words from the Arabic language?,Yes,easy,easy,S10_set5_a1
Portuguese_language,Does Portuguese contain words from the Arabic language?,"Yes, Portuguese contains words from the Arabic language.",easy,hard,S10_set5_a1
Portuguese_language,Where are there small Portuguese-speaking communities?,Former overseas colonies of Portugal such as Macau and East Timor ,medium,medium,S10_set5_a1
Portuguese_language,Where are there small Portuguese-speaking communities?,There are small Portuguese-speaking communities in Macau and East Timor.,medium,medium,S10_set5_a1
Portuguese_language,What are the two main groups of Portuguese dialects?,Those of Brazil and those of the Old World,medium,medium,S10_set5_a1
Portuguese_language,What are the two main groups of Portuguese dialects?,The two main groups of dialects are Brazil and the Old World.,medium,medium,S10_set5_a1
Portuguese_language,What event marked the end of the Old Portuguese period?,The publication of the Cancioneiro Geral by Garcia de Resende in 1516,medium,medium,S10_set5_a1
Portuguese_language,What event marked the end of the Old Portuguese period?,The end of the Old Portuguese period was marked by the publication of the Cancioneiro Geral by Garcia de Resende.,medium,medium,S10_set5_a1
Portuguese_language,Which government established Portuguese as it's third official language in order to meet the requirements to apply for full membership in the CPLP?,Equatorial Guinea,hard,medium,S10_set5_a1
Portuguese_language,Which government established Portuguese as it's third official language in order to meet the requirements to apply for full membership in the CPLP?,The government of Equatorial Guinea established Portuguese as its third official language in order to meet the requirements to apply for full membership in the CPLP.,hard,medium,S10_set5_a1
Portuguese_language,"By 2050, what will the total population of Portuguese speakers in the world be?",335 million people,hard,hard,S10_set5_a1
Portuguese_language,"By 2050, what will the total population of Portuguese speakers in the world be?","By 2050, Portuguese-speaking countries will have a total population of 335 million people.",hard,hard,S10_set5_a1
Portuguese_language,In which country is Portuguese the co-official language with Cantonese Chinese?,Macau,hard,medium,S10_set5_a1
Portuguese_language,In which country is Portuguese the co-official language with Cantonese Chinese?,Portuguese is the co-official language with Cantonese Chinese in Macau.,hard,medium,S10_set5_a1
Portuguese_language,Wasn't Portuguese language spread by arriving Roman soldiers?,Yes.,NULL,easy,S10_set5_a1
Portuguese_language,"(where French has a similar phenomenon, with alveolar affricates instead of postalveolars?",Quebec.,NULL,medium,S10_set5_a1
Portuguese_language,"Give an example of the official languages of the special administrative region of Macau and East Timor, . ",Portuguese,NULL,medium,S10_set5_a1
Portuguese_language,Is Portuguese an official language of several international organizations?,Yes.,NULL,easy,S10_set5_a1
Portuguese_language,"Is it derived from the Latin spoken by the romanized pre-Roman peoples of the Iberian Peninsula (namely the Gallaeci, the Lusitanians, the Celtici and the Conii) around 2000 years ago?",yes,NULL,easy,S10_set5_a1
Portuguese_language,Was it used as the exclusive lingua franca on the island of Sri Lanka for almost 350 years?,yes,NULL,easy,S10_set5_a1
Saint_Petersburg,Is the city named after the apostle Saint Peter?,yes,easy,easy,S10_set3_a10
Saint_Petersburg,Is the city named after the apostle Saint Peter?,Yes.,easy,easy,S10_set3_a10
Saint_Petersburg,Has the terrain in the city been artificially raised?,yes,easy,easy,S10_set3_a10
Saint_Petersburg,Has the terrain in the city been artificially raised?,Yes.,easy,medium,S10_set3_a10
Saint_Petersburg,What were some other names of the city?,"Petrograd, Leningrad, and Piter",medium,hard,S10_set3_a10
Saint_Petersburg,What were some other names of the city?,Petrograd and Leningrad.,medium,easy,S10_set3_a10
Saint_Petersburg,What festival features fireworks  celebrating the end of the school year?,The White Nights Festival in Saint Petersburg,medium,hard,S10_set3_a10
Saint_Petersburg,What festival features fireworks  celebrating the end of the school year?,The White Nights Festival.,medium,easy,S10_set3_a10
Saint_Petersburg,Where do most people in urban Saint Petersburg live?,apartments,medium,medium,S10_set3_a10
Saint_Petersburg,Where do most people in urban Saint Petersburg live?,Apartments.,medium,hard,S10_set3_a10
Saint_Petersburg,What was made in Russia's largest foundry?,thousands of sculptures and statues,hard,medium,S10_set3_a10
Saint_Petersburg,What was made in Russia's largest foundry?,Thousands of sculptures and statues.,hard,medium,S10_set3_a10
Saint_Petersburg,When did the crime level become higher?,After the October revolution.,hard,easy,S10_set3_a10
Saint_Petersburg,How to travel to work from the city to Moscow?,railway,hard,too hard,S10_set3_a10
Saint_Petersburg,How to travel to work from the city to Moscow?,One way is through the Moscow-Saint Petersburg Railway.,hard,hard,S10_set3_a10
Saint_Petersburg,Who laid down the Peter and Paul Fortress?,Peter the Great ,NULL,easy,S10_set3_a10
Saint_Petersburg,When was the 7th symphony premiered?,1942,NULL,medium,S10_set3_a10
Saint_Petersburg,"Has Equestrianism been a long tradition, popular among the Tsars and aristocracy?",yes,NULL,easy,S10_set3_a10
Saint_Petersburg,"Give an example of the largest stadiums anywhere in the world, and the home to FC Zenit St. Petersburg in 1950-1993 and 1995. ","Kirov Stadium (now demolished) was one of the largest stadiums anywhere in the world, and the home to FC Zenit St. Petersburg in 1950-1993 and 1995.",NULL,medium,S10_set3_a10
Saint_Petersburg,Give an example of the best known symphony orchestras in the world under the leadership of conductors Yevgeny Mravinsky and Yuri Temirkanov. ,The Leningrad Philharmonic Orchestra,NULL,medium,S10_set3_a10
Saint_Petersburg,"Give an example of the longest, most destructive, and most lethal sieges of major cities in modern history. ",The Siege of Leningrad,NULL,medium,S10_set3_a10
Saint_Petersburg,"Were the city's other names Petrograd (, 1914 -- 1924) and Leningrad (, 1924 -- 1991)?",yes,NULL,easy,S10_set3_a10
Saint_Petersburg,Is it often called just Petersburg (-RRB- and is informally known as Piter (-RRB-?,Yes,NULL,easy,S10_set3_a10
Saint_Petersburg,"Founded by Tsar Peter I of Russia on 27 May 1703, was it the capital of the Russian Empire for more than two hundred years (1713 -- 1728, 1732 -- 1918)?",Yes.,NULL,easy,S10_set3_a10
San_Francisco,Is the standard of living in San Franciscio high?,"Yes, San Francisco is characterized by a high standard of living.",easy,easy,S10_set3_a8
San_Francisco,Is the standard of living in San Franciscio high?,Yes,easy,easy,S10_set3_a8
San_Francisco,Does San Francisco have a high percentage of gay and lesbian individuals?,"Yes, according to the 2005 American Community Survey, San Francisco has the highest percentage of gay and lesbian individuals of any of the 50 largest U.S. cities, at 15.4%.",easy,easy,S10_set3_a8
San_Francisco,Does San Francisco have a high percentage of gay and lesbian individuals?,Yes,easy,easy,S10_set3_a8
San_Francisco,Is San Franscico a popular tourist destination?,Yes. San Francisco is a popular international tourist destination.,easy,easy,S10_set3_a8
San_Francisco,Is San Franscico a popular tourist destination?,Yes,easy,easy,S10_set3_a8
San_Francisco,How large is the population of San Francisco?,"The estimated population of San Francisco in the year 2008 was 808,976.",medium,medium,S10_set3_a8
San_Francisco,How large is the population of San Francisco?,"San Francisco has an estimated population of 808,976.",medium,medium,S10_set3_a8
San_Francisco,How many state parks are in San Francisco?,There is only one park managed by the California State Park system: Candlestick Point.,medium,hard,S10_set3_a8
San_Francisco,How many state parks are in San Francisco?,There is one state park in San Francisco.,medium,hard,S10_set3_a8
San_Francisco,Where is San Francisco?,San Francisco is located on the West Coast of the United States at the tip of the San Francisco Peninsula.,medium,medium,S10_set3_a8
San_Francisco,Where is San Francisco?,San Francisco is in California.,medium,medium,S10_set3_a8
San_Francisco,What is the cause of local earthquakes?,It was the San Andreas Fault which slipped and caused the earthquakes in 1906 and 1989.,hard,medium,S10_set3_a8
San_Francisco,What is the cause of local earthquakes?,The nearby San Andreas and Hayward Faults are responsible for much earthquake activity.,hard,hard,S10_set3_a8
San_Francisco,Are more residents employed by small businesses than in 1977?,"The number of San Franciscans employed by firms of more than 1,000 employees has fallen by half since 1977.",hard,too hard,S10_set3_a8
San_Francisco,Are more residents employed by small businesses than in 1977?,No,hard,hard,S10_set3_a8
San_Francisco,How does poverty in San Francisco compare to the nation-wide average?,"The city's poverty rate is 11.8% and the number of families in poverty stands at 7.4%, both lower than the national average.",hard,hard,S10_set3_a8
San_Francisco,How does poverty in San Francisco compare to the nation-wide average?,San Francisco's poverty rate is lower than the national average.,hard,hard,S10_set3_a8
San_Francisco,Was Mission Bay campus opened in 2003,yes,easy,easy,S10_set3_a8
San_Francisco,Was Mission Bay campus opened in 2003,Yes,easy,easy,S10_set3_a8
San_Francisco,Was the University of San Fransisco founded in 1855,yes,easy,easy,S10_set3_a8
San_Francisco,Is Golden Gate Park the largest city park,yes,easy,medium,S10_set3_a8
San_Francisco,Is Golden Gate Park the largest city park,Yes,easy,easy,S10_set3_a8
San_Francisco,What is Northern California's most widely circulated newspaper,San Francisco Chronicle,medium,medium,S10_set3_a8
San_Francisco,What is Northern California's most widely circulated newspaper,San Francisco Chronicle,medium,medium,S10_set3_a8
San_Francisco,What makes San Francisco among the top-ten North American destinations for conventions and conferences,San Francisco has a large hotel infrastructure and a world-class convention facility in the Moscone Center,medium,medium,S10_set3_a8
San_Francisco,What makes San Francisco among the top-ten North American destinations for conventions and conferences,a large hotel infrastructure and a world-class convention facility in the Moscone Center,medium,medium,S10_set3_a8
San_Francisco,Who manages Candlestick point,California State Park system,medium,medium,S10_set3_a8
San_Francisco,Who manages Candlestick point,the California State Park system,medium,medium,S10_set3_a8
San_Francisco,Is Crissy field an airfield,Yes,hard,easy,S10_set3_a8
San_Francisco,Does the de Young museum house the Asian Art Museum,yes,hard,easy,S10_set3_a8
San_Francisco,Does the de Young museum house the Asian Art Museum,No,hard,hard,S10_set3_a8
San_Francisco,What prompted the city to upgrade its building codes,earthquakes,hard,hard,S10_set3_a8
San_Francisco,What prompted the city to upgrade its building codes,The threat of major earthquakes,hard,hard,S10_set3_a8
San_Francisco,"Like many larger where cities, San Francisco is a minority-majority city, as non-Hispanic whites comprise less than half of the population?",U.S.,NULL,medium,S10_set3_a8
San_Francisco,Who laid out a street plan for the expanded S10_settlement?,William Richardson and Alcalde Francisco de Haro.,NULL,medium,S10_set3_a8
San_Francisco,When was a 43-acre Mission Bay campus opened?,2003,NULL,medium,S10_set3_a8
San_Francisco,When did it sign on the air?,In 1941.,NULL,medium,S10_set3_a8
San_Francisco,Give an example of the largest two-year community colleges in the country. ,The City College of San Francisco.,NULL,hard,S10_set3_a8
San_Francisco,Give an example of the ten Beta World Cities. ,San Trancisco,NULL,medium,S10_set3_a8
San_Francisco,"The only consolidated city-county in California, does it encompass a land area of on the northern end of the San Francisco Peninsula, making it the second most densely populated city in the United States?",San Francisco,NULL,hard,S10_set3_a8
San_Francisco,"Is San Francisco also the financial, cultural, and transportation center of the larger San Francisco Bay Area, a region of 7.4 million people?",yes,NULL,easy,S10_set3_a8
San_Francisco,In what year did the Spanish establish a fort at the Golden Gate and a mission named for Francis of Assisi on the site?,"In 1776, the Spanish established a fort at the Golden Gate and a mission named for Francis of Assisi on the site.",NULL,medium,S10_set3_a8
Swahili_language,Does Swahili have dipthongs?,"Yes, Swahili has diphthongs. (Typo)",easy,easy,S10_set5_a4
Swahili_language,Is Swahili a Bantu language?,"Yes, Swahili is a Bantu language.",easy,easy,S10_set5_a4
Swahili_language,Is Swahili a Bantu language?,yes,easy,easy,S10_set5_a4
Swahili_language,Did Uganda make Swahili a required subject in primary schools?,"Yes, Uganda made Swahili a required subject in primary schools.",easy,easy,S10_set5_a4
Swahili_language,Did Uganda make Swahili a required subject in primary schools?,yes,easy,easy,S10_set5_a4
Swahili_language,What is the Swahili word for the Swahili language?,"""Kiswahili"" is the Swahili word for the Swahili language.",medium,medium,S10_set5_a4
Swahili_language,What is the Swahili word for the Swahili language?,Kiswahili,medium,hard,S10_set5_a4
Swahili_language,Is Swahili spoken in Mozambique?,"Yes, Swahili is spoken in parts of northern Mozambique.",medium,hard,S10_set5_a4
Swahili_language,Is Swahili spoken in Mozambique?,yes,medium,hard,S10_set5_a4
Swahili_language,How does Swahili time run?,Swahili time runs from dawn to dusk.,medium,medium,S10_set5_a4
Swahili_language,How does Swahili time run?,from dawn to dusk,medium,medium,S10_set5_a4
Swahili_language,How many noun classes does Swahili have?,Swahili has sixteen noun classes.,hard,hard,S10_set5_a4
Swahili_language,How many noun classes does Swahili have?,sixteen,hard,hard,S10_set5_a4
Swahili_language,In what year did Germany seize Tanganyika?,Germany seized Tanganyika in 1886.,hard,medium,S10_set5_a4
Swahili_language,In what year did Germany seize Tanganyika?,1886,hard,medium,S10_set5_a4
Swahili_language,Which is the sub-Saharan indigenous language with the greatest number of speakers?,Hausa of West Africa is the sub-Saharan indigenous language with the greatest number of speakers.,hard,hard,S10_set5_a4
Swahili_language,Which is the sub-Saharan indigenous language with the greatest number of speakers?,Hausa,hard,hard,S10_set5_a4
Swedish_language,Is Swedish a descendant of Old Norse?,Yes.,easy,easy,S10_set5_a9
Swedish_language,Is Swedish a descendant of Old Norse?,Yes,easy,easy,S10_set5_a9
Swedish_language,Does Swedish use the perfect participle to form the present perfect tense?,No.,easy,easy,S10_set5_a9
Swedish_language,Does Swedish use the perfect participle to form the present perfect tense?,No,easy,easy,S10_set5_a9
Swedish_language,How many Swedish speakers were reported in Canada in 2001?,"16,915.",medium,medium,S10_set5_a9
Swedish_language,How many Swedish speakers were reported in Canada in 2001?,"There are 16,915 reported Swedish speakers in Canada.",medium,medium,S10_set5_a9
Swedish_language,How many letters are in the basic Latin alphabet?,26.,medium,medium,S10_set5_a9
Swedish_language,How many letters are in the basic Latin alphabet?,26,medium,medium,S10_set5_a9
Swedish_language,When did a standard and common language become available to all Swedes?,In the 20th Century.,medium,hard,S10_set5_a9
Swedish_language,When did a standard and common language become available to all Swedes?,"It was during the 20th century that a common, standardized national language became available to all Swedes.",medium,easy,S10_set5_a9
Swedish_language,When did the Soviet military forces occupy Estonia?,1944.,hard,medium,S10_set5_a9
Swedish_language,When did the Soviet military forces occupy Estonia?,In 1944.,hard,hard,S10_set5_a9
Swedish_language,What are the differences between English and Swedish pronouns?,"Swedish pronouns are basically the same as those of English but distinguish two genders and have an additional object form, derived from the old dative form, as well as a distinct genitive case.",hard,hard,S10_set5_a9
Swedish_language,How does Swedish language counterbalance the absence of cases?,The lack of cases in Swedish is compensated by a wide variety of prepositions.,hard,hard,S10_set5_a9
Taipei,Is Taipei in a valley?,Taipei is in the valleys of the Keelung and Xindian Rivers,easy,medium,S10_set3_a6
Taipei,Is Taipei in a valley?,Yes,easy,easy,S10_set3_a6
Taipei,Was Taipei founded in the 18th century?,Yes,easy,easy,S10_set3_a6
Taipei,Was Taipei founded in the 18th century?,Yes,easy,easy,S10_set3_a6
Taipei,Is the National Palace Museum in Taipei?,Yes,easy,easy,S10_set3_a6
Taipei,Is the National Palace Museum in Taipei?,Yes,easy,easy,S10_set3_a6
Taipei,What is along the city's western border?,The Danshui River borders Taipei to the west.,medium,medium,S10_set3_a6
Taipei,What is along the city's western border?,Taipei has the Danshui River along its western border.,medium,medium,S10_set3_a6
Taipei,What is Taipei 101?,Taipei 101 is a 101-floor landmark skyscraper.,medium,medium,S10_set3_a6
Taipei,What is Taipei 101?,Taipei 101 is a 101-floor landmark skyscraper.,medium,medium,S10_set3_a6
Taipei,What are some annual festivals in Taipei?,"The Lantern Festival, Tomb-Sweeping Day, Dragon Boat Festival, and the Mid-Autumn Festival",medium,medium,S10_set3_a6
Taipei,What are some annual festivals in Taipei?,"Some annual festivals include Tomb-Sweping Day, the Dragon Boat Festival, the Ghost Festival, and the Mid-Autumn Festival.",medium,medium,S10_set3_a6
Taipei,When is the Pacific typhoon season?,Between June and October.,hard,medium,S10_set3_a6
Taipei,When is the Pacific typhoon season?,It's between June and October.,hard,hard,S10_set3_a6
Taipei,Who S10_sets up shrines?,Many homes and business S10_set up shrines.,hard,medium,S10_set3_a6
Taipei,Who S10_sets up shrines?,Many homes and businesses would S10_set up shrines.,hard,hard,S10_set3_a6
Taipei,What does Taipei produce?,Taipei produces high technology and hi-tech components,hard,medium,S10_set3_a6
Taipei,What does Taipei produce?,"Taipei produces textiles, apparel, electronics, machinery, printed materials, precision equipment, food, and beverages.",hard,medium,S10_set3_a6
Trumpet,Is the trumpet the musical instrument with the highest register in the brass family?,Yes,easy,easy,S10_set2_a3
Trumpet,Is the trumpet the musical instrument with the highest register in the brass family?,Yes,easy,easy,S10_set2_a3
Trumpet,Is a trumpet played by blowing air through closed lips?,Yes,easy,easy,S10_set2_a3
Trumpet,Is a trumpet played by blowing air through closed lips?,yes,easy,easy,S10_set2_a3
Trumpet,Is the most common type of trumpet the B trumpet?,Yes,easy,easy,S10_set2_a3
Trumpet,Is the most common type of trumpet the B trumpet?,yes,easy,easy,S10_set2_a3
Trumpet,What is the earliest date of the trumpet?,1500 BC,medium,medium,S10_set2_a3
Trumpet,What is the earliest date of the trumpet?,around 1500 BC,medium,medium,S10_set2_a3
Trumpet,What is a trumpet constructed of?,brass tubing,medium,medium,S10_set2_a3
Trumpet,What is a trumpet constructed of?,brass tubing bent twice into an oblong shape,medium,medium,S10_set2_a3
Trumpet,What are the smallest trumpets referred to as?,Piccolo trumpets,medium,medium,S10_set2_a3
Trumpet,What are the smallest trumpets referred to as?,piccolo trumpets,medium,medium,S10_set2_a3
Trumpet,"Why do trumpets have a bright, loud sound?",The trumpet and trombone share a roughly cylindrical bore.,hard,hard,S10_set2_a3
Trumpet,"Why do trumpets have a bright, loud sound?",Due to the cylindrical bore,hard,medium,S10_set2_a3
Trumpet,Why does the cornet have a slightly mellower tone than the trumpet?,The cornet and flugelhorn have conical bores,hard,hard,S10_set2_a3
Trumpet,Why does the cornet have a slightly mellower tone than the trumpet?,because it has conical bores,hard,hard,S10_set2_a3
Trumpet,What makes a trumpet fully chromatic?,able to play all twelve pitches of Western music,hard,easy,S10_set2_a3
Trumpet,Were trumpet players heavily guarded?,yes,easy,easy,S10_set2_a3
Trumpet,Were trumpet players heavily guarded?,yes,easy,easy,S10_set2_a3
Trumpet,Are pocket trumpets compact B trumpets?,yes,easy,easy,S10_set2_a3
Trumpet,Are pocket trumpets compact B trumpets?,yes,easy,easy,S10_set2_a3
Trumpet,Was Dizzy Gillespie a famous trumpeter in 1998?,no,easy,easy,S10_set2_a3
Trumpet,What shape is a trumpet bent into?,oblong,medium,medium,S10_set2_a3
Trumpet,What shape is a trumpet bent into?,an oblong shape,medium,medium,S10_set2_a3
Trumpet,What trumpet was the first to be allowed in the Christian Church?,slide trumpets,medium,medium,S10_set2_a3
Trumpet,What trumpet was the first to be allowed in the Christian Church?,Slide trumpets,medium,medium,S10_set2_a3
Trumpet,The trumpet can be confused with what close relative?,the cornet,medium,medium,S10_set2_a3
Trumpet,The trumpet can be confused with what close relative?,the coronet,medium,medium,S10_set2_a3
Trumpet,What can be augmented with a fourth valve?,the flugelhorn,hard,hard,S10_set2_a3
Trumpet,What can be augmented with a fourth valve?,flugelhorn,hard,hard,S10_set2_a3
Trumpet,What was Maynard Ferguson noted for being able to play accurately?,yes,hard,easy,S10_set2_a3
Trumpet,What was Maynard Ferguson noted for being able to play accurately?,yes,hard,medium,S10_set2_a3
Trumpet,What was built to play in both B and A keys?,piccolo trumpets,hard,medium,S10_set2_a3
Trumpet,What was built to play in both B and A keys?,piccolo trumpets,hard,hard,S10_set2_a3
Trumpet,What happened in 1894?,"Jean-Baptiste Arban published ""Complete Conservatory Method for Trumpet.""",NULL,hard,S10_set2_a3
Trumpet,What happened in nineteen fifty seven?,Maynard Ferguson formed his own band.,NULL,hard,S10_set2_a3
Trumpet,Is the Breeze Eazy' ' method sometimes used to teach younger students?,Yes.,NULL,easy,S10_set2_a3
Trumpet,Do many players use a smaller mouthpiece on the piccolo trumpet?,Yes,NULL,easy,S10_set2_a3
Trumpet,Is the trumpet constructed of brass tubing bent twice into an oblong shape?,yes,NULL,easy,S10_set2_a3
Trumpet,Give an example of the most influential musicians of the 20th century. ,Miles Davis,NULL,medium,S10_set2_a3
Trumpet,Were Slide trumpets the first trumpets allowed in the Christian church?,Slide trumpets were the first trumpets allowed in the Christian church. ,NULL,easy,S10_set2_a3
Trumpet,"Are they constructed of brass tubing bent twice into an oblong shape, and are played by blowing air through closed lips, producing a ``buzzing'' sound which starts a standing wave vibration in the air column inside the trumpet?",Yes,NULL,easy,S10_set2_a3
Trumpet,Are there several types of trumpet?,yes,NULL,easy,S10_set2_a3
Turkish_language,Was the Ottoman script replaced with a variant of the Latin alphabet?,Yes.,easy,easy,S10_set5_a8
Turkish_language,Was the Ottoman script replaced with a variant of the Latin alphabet?,Yes,easy,easy,S10_set5_a8
Turkish_language,Is there a definite article in Turkish language?,No.,easy,easy,S10_set5_a8
Turkish_language,Is there a definite article in Turkish language?,No,easy,easy,S10_set5_a8
Turkish_language,Is it possible to alter the word order to stress the importance of a certain phrase?,Yes.,easy,easy,S10_set5_a8
Turkish_language,Is it possible to alter the word order to stress the importance of a certain phrase?,Yes,easy,easy,S10_set5_a8
